RECORDID,DAM_NAME,OTHER_DAM_NAME,DAM_FORMER_NAME,STATEID,NIDID,LONGITUDE,LATITUDE,SECTION,COUNTY,RIVER,CITY,DISTANCE,OWNER_NAME,OWNER_TYPE,DAM_DESIGNER,PRIVATE_DAM,DAM_TYPE,CORE,FOUNDATION,PURPOSES,YEAR_COMPLETED,YEAR_MODIFIED,DAM_LENGTH,DAM_HEIGHT,STRUCTURAL_HEIGHT,HYDRAULIC_HEIGHT,NID_HEIGHT,MAX_DISCHARGE,MAX_STORAGE,NORMAL_STORAGE,NID_STORAGE,SURFACE_AREA,DRAINAGE_AREA,HAZARD,EAP,INSPECTION_DATE,INSPECTION_FREQUENCY,STATE_REG_DAM,STATE_REG_AGENCY,SPILLWAY_TYPE,SPILLWAY_WIDTH,OUTLET_GATES,VOLUME,NUMBER_OF_LOCKS,LENGTH_OF_LOCKS,WIDTH_OF_LOCKS,FED_FUNDING,FED_DESIGN,FED_CONSTRUCTION,FED_REGULATORY,FED_INSPECTION,FED_OPERATION,FED_OWNER,FED_OTHER,SOURCE_AGENCY,STATE,SUBMIT_DATE,URL_ADDRESS,CONG_NAME,PARTY,CONG_DIST,OTHERSTRUCTUREID,NUMSEPARATESTRUCTURES,PERMITTINGAUTHORITY,INSPECTIONAUTHORITY,ENFORCEMENTAUTHORITY,JURISDICTIONALDAM,EAP_LAST_REV_DATE
71465,FOWLER 3RD POND DAM,NA,NA,NA,SC01967,-79.27570218,34.2774714,NA,DILLON,TR-BACK SWAMP,NA,0,KAREN F BALLENGER ET AL,P,NA,N,RE,XZ,UZ,R,1963,NA,600,11,NA,NA,11,NA,68,28,68,10,NA,L,NR,2/28/13,5,Y,SC DHEC,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,SC,SC,17-Aug-18,NA,Tom Rice (R),R,SC07,NA,0,Y,Y,Y,Y,NA
20344,GAFFNEY POND DAM 1,NA,NA,NA,IL40076,-90.048032,39.453325,25;12N;9W;3,MACOUPIN,TR- JOES CREEK NW,HETTICK,6,LEROY GAFFNEY,P,USDA NRCS,N,RE,HEK,SK,FOR,1977,NA,225,29,NA,NA,29,138,44,30,44,3,0.058,L,NR,NA,0,N,IDNR-OWR,U,14,U,8500,0,0,0,NA,USDA NRCS,NA,NA,NA,NA,NA,NA,USDA NRCS,IL,2-Jul-18,NA,Rodney Davis (R),R,IL13,NA,0,N,N,N,N,NA
38412,DUCK CREEK STATE WILDLIFE REFUGE NO 3,DUCK CREEK STATE WILDLIFE REFUGE NO 3,NA,NA,MO40094,-90.10987851,37.00873194,NA,STODDARD,TR-DUCK CREEK,KINDER,1,MO DEPT OF CONSERVATION,S,NA,N,RE,X,U,O,1953,NA,NA,8,8,NA,8,NA,725,725,725,58,580,H,NR,10/9/80,0,N,NA,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,MO,MO,25-May-18,NA,Jason Smith (R),R,MO08,NA,0,N,N,N,N,NA
39127,BIG CREEK-HURRICANE CREEK M- 16,NA,0,NA,MO50764,-93.48243104,39.61898818,"S33,T56N,R23W",LIVINGSTON,TR-BIG CREEK,NONE,NA,BIG CREEK WATERSHED SUBDISTRIC,L,USDA NRCS,N,RE,HEZ,SZ,C,1996,NA,680,24,23,21,24,185,147,42,147,5.7,149.76,L,NR,NA,0,N,NA,U,30,X,22497,0,0,0,USDA NRCS,USDA NRCS,USDA NRCS,NA,NA,NA,NA,NA,MO,MO,25-May-18,NA,Sam Graves (R),R,MO06,NA,0,N,N,N,N,NA
90043,DANA MEADOWS,NA,NA,NA,WY00286,-106.475,41.87833333,15,CARBON,HANNA CREEK,ALCOVA,52,"Q CREEK LAND & LIVESTOCK CO, LLC",P,NA,N,RE,HEK,SZ,P,1957,NA,550,34,33,26,34,NA,69,24,69,4,NA,L,NR,6/7/16,5,Y,SEO,U,100,O1,10800,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,WY,WY,17-May-18,NA,Liz Cheney (R),R,WY00,NA,0,Y,Y,Y,Y,NA
59758,HORSESHOE LAKE DAM,NA,NA,NA,NY00877,-78.12063889,43.00591667,NA,GENESEE,BIGELOW CREEK,BYRON,0,HORSESHOE LAKE CORPORATION,P,NA,NA,RE,NA,NA,R,1953,NA,150,20,NA,NA,20,10,135,72,135,23,0.82,S,Y,7/26/16,4,Y,NYS DEC,U,6,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NY,NY,18-May-18,NA,Chris Collins (R),R,NY27,NA,0,Y,Y,Y,Y,9-Jan-13
41108,UPPER YOCONA WATERSHED STRUCTURE Y-14-05 DAM,Y-14-5,NA,NA,MS01246,-89.33531492,34.30163405,18,LAFAYETTE,UNT OF KETTLE CREEK,YOCONA,NA,SAMUEL S. MCHARD,L,USDA NRCS,N,RE,X,SZ,C,1965,NA,833,28,30,28,30,NA,370,85,370,17,0.87,L,NR,NA,0,Y,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,U,0,U,27100,0,0,0,USDA NRCS,USDA NRCS,USDA NRCS,NA,USDA NRCS,NA,NA,NA,MS,MS,3-Aug-18,NA,Trent Kelly (R),R,MS01,NA,0,Y,Y,Y,Y,NA
82401,ORTMAN DAM,NA,NA,NA,TX06678,-97.583332,29.270832,NA,GONZALES,TR-SANDIES CREEK,CUERO,NA,CHRIS ORTMAN,P,USDA NRCS,N,RE,X,U,FO,1991,NA,566,22,23,22,23,NA,147,0,147,NA,107,NA,NR,NA,0,N,TCEQ,N,0,X1,0,0,0,0,NA,USDA NRCS,NA,NA,NA,NA,NA,NA,TX,TX,23-Jul-18,NA,Filemon Vela (D),D,TX34,NA,0,Y,Y,Y,N,NA
87942,MINCKLER DAM B,NA,NA,NA,WA00691,-122.5626042,48.31900623,S28 T33 R2E,ISLAND,UNNAMED TRIB - CRESENT HARBOR,NONE,0,"MINCKLER, SHERWOOD",P,NA,N,RE,HEK,SK,R,1975,NA,500,18,18,18,18,9,28,24,28,3,0.08,H,Y,10/21/15,5,Y,"WASHINGTON, DEPT OF ECOLOGY",NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,WA,WA,17-Jul-18,NA,Rick Larsen (D),D,WA02,NA,0,Y,Y,Y,Y,1-Jul-15
24076,FRD NO 7,GRANT SHANGHAI WATERSHED DAM 7,0,NA,KS02163,-96.4020369,37.18879799,"10,33S, 9E",CHAUTAUQUA,WEST BRANCH GRANT CREEK-TR,ELGIN,NA,GRANT-SHANGHAI WD NO 14,L,A&E,N,RE,X,U,C,1965,NA,1020,31,NA,NA,31,NA,371.53,34,371.53,7.75,0.8,L,NR,NA,0,Y,KS DEPT. OF AGRICULTURE,U,40,X,44400,0,0,0,USDA NRCS,NA,USDA NRCS,NA,NA,NA,NA,NA,KS,KS,2-Jul-18,NA,Ron Estes (R),R,KS04,NA,0,Y,Y,Y,Y,NA
45231,MS06317 LAKE DAM,NA,NA,NA,MS06317,-88.64479506,31.12587159,24,GREENE,NA,NA,0,NA,P,NA,N,RE,NA,NA,R,NA,NA,NA,12,NA,NA,12,NA,55,42,55,8.1,NA,U,NR,NA,0,Y,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,MS,MS,3-Aug-18,NA,Steven M. Palazzo (R),R,MS04,NA,0,Y,Y,Y,Y,NA
23365,NA,KSNONAME 1442,NA,NA,KS01442,-95.887518,37.014494,"9,35S, 14E",MONTGOMERY,HAFER RUN-TR,CANEY,NA,"BERRY, FLOYD",P,USDA NRCS,N,RE,X,U,P,1968,NA,1300,27,NA,NA,27,NA,107,65,107,NA,NA,L,NR,NA,0,N,KS DEPT. OF AGRICULTURE,U,47,X,26301,0,0,0,NA,USDA NRCS,NA,NA,NA,NA,NA,NA,KS,KS,2-Jul-18,NA,"Steven C. Watkins, Jr. (R)",R,KS02,NA,0,N,N,N,N,NA
39089,EAST LOCUST CREEK WATERSHED DAM E-90,NA,0,NA,MO50725,-93.06871513,40.18800034,"S07,T62N,R19W",SULLIVAN,TR-EAST LOCUST CREEK,BROWNING,NA,EAST LOCUST WATERSHED SUBDIST.,L,USDA NRCS,N,RE,HEZ,SZ,C,1994,NA,580,26,31,26,31,247,130,39,130,9,281.6,L,NR,NA,0,N,NA,U,40,X,23545,0,0,0,USDA NRCS,USDA NRCS,USDA NRCS,NA,NA,NA,NA,NA,MO,MO,25-May-18,NA,Sam Graves (R),R,MO06,NA,0,N,N,N,N,NA
61826,DOMINICK LOFINO PARK LAKE DAM,NA,NA,NA,OH01648,-84.08388889,39.7075,NA,GREENE,TRIBUTARY TO BEAVER CREEK,VALLEY WOOD,1.1,CITY OF BEAVERCREEK,L,"DESIGN ENTERPRISE, LTD., DAYTON, OHIO",NA,RE,NA,NA,R,1990,NA,400,29,NA,NA,29,3062,94.8,37.3,94.8,4.9,0.31,H,Y,11/20/14,5,Y,DEPARTMENT OF NATURAL RESOURCES,NA,0,NA,60000,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,OH,OH,3-Jul-18,NA,Michael R. Turner (R),R,OH10,NA,0,Y,Y,Y,Y,NA
55997,KNOERZER DAM NORTH,NA,NA,NA,NE03265,-99.822465,40.650737,NES21T8R22W,GOSPER,TR-PLUM CREEK,NONE,0,KNOERZER FARMS INC,P,USDA-NRCS,N,RE,HEK,SK,GOS,2010,NA,185,35.3,34.3,34.36,35.3,11,57,0.9,57,0.3,0.433,L,NR,9/20/16,5,Y,NE DNR,NA,0,NA,18040,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NE,NE,27-Jul-18,NA,Adrian Smith (R),R,NE03,NA,0,Y,Y,Y,Y,NA
14728,AUCILLA PLANTATION LOWER LAKE DAM,NA,NA,NA,GA60428,-83.683333,30.921111,NA,BROOKS,NA,NA,0,UNKNOWN,X,UKNOWN,N,RE,X,U,O,NA,NA,NA,19.5,NA,NA,19.5,NA,175,0,175,17,NA,U,NR,NA,5,Y,GA-SAFE DAMS PROGRAM,U,0,X,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,GA,GA,3-Jul-18,NA,Austin Scott (R),R,GA08,NA,0,Y,Y,Y,Y,NA
44011,MS04733 LAKE DAM,NA,NA,NA,MS04733,-88.60004,33.0778,7,NOXUBEE,NA,NA,0,NA,P,NA,N,RE,X,NA,R,NA,NA,NA,14,NA,NA,14,NA,52,38,52,6,NA,L,NR,NA,0,Y,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,U,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,MS,MS,3-Aug-18,NA,Michael Guest (R),R,MS03,NA,0,Y,Y,Y,Y,NA
31539,POCOMOKE CITY SEWAGE LAGOON NO. 2 (SOUTH POND),NA,NA,NA,MD00197,-75.565,38.0483,NA,WORCESTER,UNION BRANCH-OS,PUNCHEON LANDING,3,POCOMOKE CITY,L,"RUMMEL, KLEPPER AND KAHL",N,RE,HEZ,SZ,NA,1972,1972,5500,10,NA,NA,10,10,265,39,265,43,0.1,L,NR,7/5/16,5,Y,MD DAM SAFETY,C,2,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,MD,MD,23-Jul-18,NA,Andy Harris (R),R,MD01,NA,0,Y,Y,Y,Y,NA
47481,MCFERRAN #2,NA,NA,NA,MT01876,-108.0102,45.7093,S28 1S 30E,BIG HORN,TR-TELEGRAPH CREEK,POMPEY'S PILLER,15,FIRST CONTINENTAL CORP,P,NA,N,RE,NA,NA,P,1928,NA,425,17,NA,17,17,NA,178,36,178,NA,NA,L,NR,NA,0,Y,DNRC,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,MT,MT,17-Jul-18,NA,Greg Gianforte (R),R,MT00,NA,0,Y,Y,Y,Y,NA
23884,NA,KSNONAME 1970,NA,NA,KS01970,-100.924827,38.640636,"25,16S, 33W",SCOTT,LADDER CREEK-TR,ELKADER,13,"CHRISTY, DON",P,UNKNOWN,N,RE,X,U,P,1970,NA,NA,20,NA,NA,20,NA,80,50,80,NA,NA,L,NR,8/10/90,0,N,KS DEPT. OF AGRICULTURE,NA,0,X,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,KS,KS,2-Jul-18,NA,Roger W. Marshall (R),R,KS01,NA,0,N,N,N,N,NA
51822,LAUREL HILLS DAM,HESTER POND,NA,NA,NC04620,-78.702,35.8372,NA,WAKE,CRABTREE CREEK-TR,LAUREL HILLS ROAD,0,RICHARD COLEMAN,P,NA,NA,RE,NA,NA,R,NA,1998,NA,NA,35,32,35,NA,50,38,50,3,NA,S,N,1/8/18,0,Y,DEQ,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NC,NC,2-Aug-18,NA,David E. Price (D),D,NC04,NA,0,Y,Y,Y,Y,NA
49583,THOMPSON LAKE DAM,NA,NA,NA,NC00245,-81.034,36.496,NA,ALLEGHANY,PINE BRANCH GLADE CREEK,BLEVINS CROSSROADS,6,JERRY H. & SHIRLEY T. LAWS (TRUST),P,NA,NA,RE,NA,NA,R,1953,NA,300,NA,28,23.3,28,149,67,56,67,6,0.723,L,N,12/4/13,0,Y,DEQ,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NC,NC,2-Aug-18,NA,Virginia Foxx (R),R,NC05,NA,0,Y,Y,Y,Y,NA
45396,MS06542 LAKE DAM,NA,NA,NA,MS06542,-88.91306979,31.33305637,5,PERRY,NA,NA,0,NA,P,NA,N,RE,NA,NA,R,NA,NA,NA,15,NA,NA,15,NA,209,0,209,8.2,NA,U,NR,NA,0,Y,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,MS,MS,3-Aug-18,NA,Steven M. Palazzo (R),R,MS04,NA,0,Y,Y,Y,Y,NA
1742,HALLS POND,NA,NA,NA,AL02020,-86.29,31.64167,NA,CRENSHAW,TR-SHINGLEPILE BRANCH,BRANTLEY,NA,GEORGE C HALL,U,USDA NRCS,N,RE,NA,NA,FP,1969,NA,550,20,NA,NA,20,700,112,76,112,NA,0.198,L,NR,NA,0,N,NA,U,52,NA,13718,0,0,0,NA,USDA NRCS,NA,NA,NA,NA,NA,NA,AL,AL,30-Sep-15,NA,Martha Roby (R),R,AL02,NA,0,N,N,N,N,NA
29736,AC SKANNAL NO 2,SKANNAL DAM,NA,NA,LA00354,-93.56,32.431,"S25,T17N,R12W",BOSSIER,TR-RED CHUTE BAYOU,TAYLOR TOWN,NA,"SLIGO HILLS, LLC",P,USDA NRCS,N,RE,HEK,SK,FR,1962,NA,820,14,17,14,17,973,150,80,150,17,0.5,L,NR,8/22/12,5,Y,LA DOTD,U,40,P,14354,0,0,0,NA,USDA NRCS,USDA NRCS,NA,NA,NA,NA,NA,LA,LA,5-Jul-18,NA,Mike Johnson (R),R,LA04,NA,0,Y,Y,Y,Y,NA
59234,EAGLE,BEAVER LAKE DAM,NA,NA,NY00306,-75.1948,43.9018,NA,LEWIS,BEAVER RIVER,BELFORT,9,"ERIE BOULEVARD HYDROPOWER, L.P.",P,NA,N,CNPG,HCK,RK,H,1915,NA,365,22,NA,NA,22,7400,668,668,668,138,224,L,Y,6/25/18,3,N,NYS DEC,C,185,S1;,0,0,0,0,NA,NA,NA,FERC,FERC,NA,NA,NA,FERC,NY,5-Aug-18,NA,Elise M. Stefanik (R),R,NY21,NA,1,N,N,N,Y,15-Jun-17
75864,LYLE,NA,NA,NA,TN15746,-90.023611,35.338333,NA,SHELBY,BIG CREEK DRAINAGE CANAL,NA,0,"WILSON, PATRICIA",P,NA,N,RE,NA,NA,NA,1950,NA,777,NA,32.3,29.3,32.3,NA,387,308,387,26.3,0.15,S,NR,4/11/17,2,Y,TENN SAFE DAMS PRG,U,0,X,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,TN,TN,31-Jul-18,NA,Steve Cohen (D),D,TN09,NA,0,Y,Y,Y,Y,NA
90557,RUSSELL STORAGE,NA,NA,NA,WY01042,-107.485,44.1575,7,WESTON,CEDAR NOB CREEK,HULETT,NA,JOE WHEELER ARLEDGE III,P,USDA NRCS,N,RE,HEK,SZ,I,1955,NA,776,28,28,23,28,NA,955,523,955,71,NA,L,NR,9/8/17,5,Y,SEO,U,40,S1,36528,0,0,0,NA,USDA NRCS,NA,NA,NA,NA,NA,NA,WY,WY,17-May-18,NA,Liz Cheney (R),R,WY00,NA,0,Y,Y,Y,Y,NA
73895,SD NONAME 280,NA,NA,NA,SD01666,-101.788333,44.438333,NA,HAAKON,TR CHEYENNE,NONE,0,IKE NEVILLE,P,NA,N,RE,X,U,S,1955,NA,700,16,16,16,16,2400,300,130,300,NA,NA,L,NR,NA,0,Y,DENR,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,SD,SD,18-Jun-18,NA,Dusty Johnson (R),R,SD00,NA,0,Y,Y,Y,Y,NA
65029,OKNONAME 111006,NA,OKNONAME 111006,NA,OK12800,-96.10215546,35.61984924,12,OKMULGEE,TR-SALT CREEK,OKMULGEE,10,K & K LAND LLC,P,N/A,NA,RE,HEZ,SZ,O,1950,NA,540,23,23,23,23,610,80,40,80,2,NA,L,NR,8/25/11,5,Y,OWRB,C,1,V: 1;,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,OK,OK,22-Jun-18,NA,Markwayne Mullin (R),R,OK02,NA,0,Y,Y,Y,Y,NA
68833,FRESHWATER IMPOUNDMENT,NA,ONEIDA,NA,PA00830,-79.02222222,40.51055556,BRUSH VALLEY TOWNSHIP,INDIANA,TR BRUSH CREEK,NA,0,"ROBINDALE ENERGY SERVICES, INC.",U,NA,N,RE,XZ,UZ,S,1974,NA,900,50,NA,NA,50,NA,800,410,800,37,0.64,H,Y,10/31/17,1,Y,PENNSYLVANIA DEPARTMENT OF ENVIRONMENTAL PROTECTION,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,PA,PA,27-Jul-18,NA,Glenn Thompson (R),R,PA15,NA,0,Y,Y,Y,Y,1-Mar-08
68048,GILDERSLEEVE,NONE,NONE,NA,OR03814,-123.0965139,45.41424166,"S7, T2.00S, R3.00W OF WM",WASHINGTON,NA,NA,0,KEATON GILDERSLEEVE,P,NA,N,NA,NA,NA,FIP,NA,NA,NA,18,NA,NA,18,NA,NA,50,50,NA,NA,L,NR,3/2/16,6,Y,OWRD,NA,0,N,1000,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,OR,OR,18-Sep-18,NA,Suzanne Bonamici (D),D,OR01,NA,0,Y,Y,Y,Y,NA
88640,MECH,NA,NA,NA,WI00495,-90.7318298,44.7926543,"S27, T27N, R3W",CLARK,TR SOUTH FORK EAU CLAIRE,NONE,NA,VERNON T MECH,P,USDA NRCS,N,RE,X,U,F,1971,NA,1380,19,19,13,19,6,100,40,100,12,0.3,L,N,5/3/10,0,Y,WIDNR,C,0,U,21000,0,0,0,USDA NRCS,USDA NRCS,USDA NRCS,NA,NA,NA,NA,NA,WI,WI,27-Jul-18,NA,Sean P. Duffy (R),R,WI07,NA,0,Y,Y,Y,Y,NA
35414,STEEGER LAKE DAM,STEEGER LAKE DAM,NA,NA,MO11098,-90.52400911,38.44826312,NA,JEFFERSON,TRIB-SUGAR CREEK,HIGH RIDGE,1,OSCAR STEEGER,P,NA,N,RE,X,U,R,1976,NA,NA,33,33,NA,33,NA,58,58,58,3,120,H,NR,9/22/80,0,N,NA,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,MO,MO,25-May-18,NA,Blaine Luetkemeyer (R),R,MO03,NA,0,N,N,N,N,NA
41099,UPPER YOCONA WATERSHED STRUCTURE Y-14-01 DAM,Y-14-1,NA,NA,MS01237,-89.291043,34.34155677,34,LAFAYETTE,TR- YOCONA RIVER; KETTLE CREEK,DENMARK,NA,UPPER YOCONA R DD 2,L,USDA NRCS,Y,RE,X,SZ,C,1965,NA,950,28,NA,NA,28,NA,368,0,368,NA,0.919,H,N,1/25/18,5,Y,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,U,0,U,0,0,0,0,USDA NRCS,USDA NRCS,USDA NRCS,NA,USDA NRCS,NA,NA,NA,MS,MS,3-Aug-18,NA,Trent Kelly (R),R,MS01,NA,0,Y,Y,Y,Y,NA
66315,OKNONAME 137050,NA,OKNONAME 137050,NA,OK21438,-97.70356668,34.65425111,11,STEPHENS,TR-BLACK BEAR CREEK,HWY-29 BRIDGE,1,HUSSEY ENTERPRISES,P,N/A,NA,RE,HEZ,SZ,O,1960,NA,990,21,21,21,21,NA,104,18,104,3,NA,L,NR,9/2/11,5,Y,OWRB,C,1,V: 1;,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,OK,OK,22-Jun-18,NA,Tom Cole (R),R,OK04,NA,0,Y,Y,Y,Y,NA
37260,LAKES OF DEERWOOD NUMBER TWO DAM,LAKES OF DEERWOOD NUMBER TWO DAM,NA,NA,MO30432,-90.60530045,38.3419232,NA,JEFFERSON,TR TO ISUM CREEK,CEDAR HILL,4,DEWEY COOK JR,P,NA,N,RE,X,U,R,1965,NA,NA,32,32,NA,32,NA,86,47,86,5,36,H,NR,NA,0,N,NA,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,MO,MO,25-May-18,NA,Blaine Luetkemeyer (R),R,MO03,NA,0,N,N,N,N,NA
87384,WOODCOCK SITE 2,NA,NA,NA,VT00360,-73.33331299,44.0904274,NA,ADDISON,DEAD CREEK-TR,ADDISON,0,STATE OF VERMONT - DFW,S,NA,N,CNRE,IEZ,UZ,F,1952,NA,203,12,NA,NA,12,NA,88,0,88,7,1.9,L,NR,7/23/15,10,Y,DEC,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,VT,VT,17-Aug-18,NA,Peter Welch (D),D,VT00,NA,0,Y,Y,Y,Y,NA
43443,MS03933 LAKE DAM,NA,NA,NA,MS03933,-89.36708,30.86936,14,PEARL RIVER,NA,NA,0,NA,P,NA,N,RE,X,NA,R,NA,NA,NA,21,NA,NA,21,NA,99,79,99,7,NA,L,NR,NA,0,Y,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,U,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,MS,MS,3-Aug-18,NA,Steven M. Palazzo (R),R,MS04,NA,0,Y,Y,Y,Y,NA
76423,ELLIOTT CREEK,ELLIOTT CREEK RESERVOIR,NA,NA,TX00363,-94.26000003,33.38167001,NA,BOWIE,ELLIOTT CREEK,REDWATER   TX,2,RED RIVER ARMY DEPOT,F,GIEB   LA ROCHE  DAHL,N,RE,IEK,K,R,1942,1996,1850,44,42,32,44,15584,1928,1928,1928,260,8.74,L,Y,8/26/09,4,N,NA,U,300,V,210000,0,0,0,DOD USA,DOD USA,DOD USA,DOD USA,DOD USA,DOD USA,DOD USA,DOD USA,DOD USA,TX,2-Nov-18,NA,John Ratcliffe (R),R,TX04,NA,0,N,N,N,N,1-Aug-04
26026,DD NO C-111 (GUESS),DELAWARE WJD NO 10 C111,NA,NA,KS04142,-95.640459,39.480776,"33,6S, 16E",JACKSON,ELK CREEK-TR,LARKINBURG,NA,DELAWARE WJD NO 10,L,USDA NRCS,N,RE,X,U,C,1980,NA,850,28,NA,NA,28,NA,146,42,146,8.4,0.313,L,NR,NA,0,N,KS DEPT. OF AGRICULTURE,U,90,X,29000,0,0,0,NA,USDA NRCS,NA,NA,NA,NA,NA,NA,KS,KS,2-Jul-18,NA,"Steven C. Watkins, Jr. (R)",R,KS02,NA,0,N,N,N,N,NA
28944,WORLEY LAKE DAM,WORLEY LAKE,NA,NA,KY00738,-84.43346,36.82442,NA,MCCREARY,TR-FREEMAN FORK,NO TOWN,0,CAROL KENNEDY,P,UNKNOWN,N,RE,NA,NA,R,1972,NA,500,26,26,26,26,NA,23.1,0,23.1,4.5,0.14,L,NR,4/10/13,5,Y,KY DIVISION OF WATER,U,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,KY,KY,17-Jul-18,NA,Harold Rogers (R),R,KY05,NA,0,Y,Y,Y,Y,NA
32801,LAKE SALLY DAM,NA,NA,NA,MI00468,-87.65833333,46.47,"S15, T47N, R27W",MARQUETTE,ELY CREEK,NATIONAL MINE,2,CLEVELAND CLIFFS IRON COMPANY,P,NA,N,PG,NA,NA,O,1914,NA,100,15,15,15,15,159,1000,860,1000,136,2.3,H,Y,9/9/15,3,Y,MICHIGAN DEQ,U,24,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,MI,MI,4-Jun-18,NA,Jack Bergman (R),R,MI01,NA,0,Y,Y,Y,Y,8-Jan-15
79428,LAKE EANES DAM,NA,NA,NA,TX03492,-98.618173,31.852825,NA,COMANCHE,MERCER CREEK,NEWBURG,8,P&G RANCH PROPERTIES LLC,P,JOHN B HAWLEY;NA,N,RE,X,U,I,1926,1988S,1433,35,35,35,35,23500,2780,1092,2780,124,14.9,NA,Y,3/17/16,2,Y,TCEQ,U,322,U2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,TX,TX,23-Jul-18,NA,K. Michael Conaway (R),R,TX11,NA,0,Y,Y,Y,Y,28-Oct-10
45075,MS06142 LAKE DAM,NA,NA,NA,MS06142,-88.48631,34.30189,17,ITAWAMBA,NA,NA,0,NA,P,NA,N,RE,X,NA,R,NA,NA,NA,26,NA,NA,26,NA,152,88,152,8,NA,L,NR,NA,0,Y,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,U,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,MS,MS,3-Aug-18,NA,Trent Kelly (R),R,MS01,NA,0,Y,Y,Y,Y,NA
58074,DULCE,DULCE LAKE,NA,NA,NM00186,-107.0022,36.87973,S24 T31N R2W 23,RIO ARRIBA,DULCE CREEK,DULCE,4,BIA,F,NA,N,RE,NA,NA,IR,1903,NA,710,NA,30,NA,30,NA,NA,480,480,NA,NA,H,Y,7/11/12,5,N,NA,C,0,NA,0,0,0,0,DOI BIA,DOI BIA,DOI BIA,DOI BIA,DOI BIA,DOI BIA,DOI BIA,DOI BIA,DOI BIA,NM,4-Oct-18,NA,Ben Ray LujÃ¡n (D),D,NM03,NA,0,N,N,N,N,11-Jun-15
88853,LOWER NINE MILE,NA,NA,NA,WI00773,-89.1211,45.8947,NA,ONEIDA,NINE MILE CREEK,NA,0,WISCONSIN VALLEY IMPROVEMENT COMPANY,P,NA,N,CNPGRE,HEZ,SZ,CH,1907,NA,186,12,NA,NA,12,704,2617,0,2617,NA,29,L,NR,6/13/18,3,N,NA,C,26,T2;S1;,0,0,0,0,NA,NA,NA,FERC,FERC,NA,NA,NA,FERC,WI,5-Aug-18,NA,Sean P. Duffy (R),R,WI07,NA,1,N,N,N,N,NA
18800,MUNSON WRP DAM,NA,NA,NA,IA04173,-94.9369,43.4916,",SE,S11,T100N,R35W",DICKINSON,TR-DRAINAGE DITCH 23,ESTHERVILLE,13,IOWA DEPARTMENT OF NATURAL RESOURCES,S,IOWA DNR,N,RE,HEK,SK,F,2011,NA,2390,11,NA,NA,11,100,115,41,115,18,0.77,L,NR,NA,0,Y,IOWA DNR,U,30,X,29900,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,IA,IA,26-Jul-18,NA,Steve King (R),R,IA04,NA,0,Y,Y,Y,Y,NA
